	GupDM_JP	GupDM_JG	GupDM_A4	GupDM_JM	GupDM_A13	GupDM_JK	GupDM_JI	GupDM_A7	GupDM_A2	GupDM_A_11	GupDM_JC	GupDM_JN	GupDM_JJ	GupDM_JO	GupDM_A1	GupDM_JE	GupDM_A12	GupDM_JL	GupDM_A14	GupDM_A8	GupDM_A3	GupDM_A10	GupDM_A5	GupDM_A_15	GupDM_JH	GupDM_JD	GupDM_A9	GupDM_A6	GupDM_JB	GupDM_JA	GupDM_HAK	GupDM_HAJ	GupDM_HAI	GupDM_HAH	GupDM_HAG	GupDM_HAL	GupDM_HAM	GupDM_HAN	GupDM_HAO	GupDM_HAP	GupDM_HAR	GupDM_HAT	GupDM_HDF	GupDM_HDB	GupDM_HCY	GupDM_HCL	GupDM_HCU	GupDM_HCV	GupDM_HCQ	GupDM_HCR	GupDM_HCS	GupDM_HCT	GupDM_HCM	GupDM_HCN	GupDM_HCO	GupDM_HCP	GupDM_HP	GupDM_HS	GupDM_HR	GupDM_HBR
s__Bacteroides_salyersiae	0.0	0.0	0.0	0.0	0.0	0.0	0.06509	0.0	0.0	0.0	0.0	0.0	0.0	0.08542	0.0	0.0	0.0	0.0	0.0	0.0	0.90493	0.0	0.0	0.0	0.0	0.0	0.0	2.55609	0.18882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Mitsuokella_multacida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35383	0.0	14.87293	0.0	0.0	0.0	2.04268	0.00507	0.0	0.0	0.005	0.02719	0.0	0.0	0.0	2.45278	0.00858	0.0	0.0	0.0	0.0	0.77294	0.0	6.18794	0.0	0.0	0.02055	0.0037	0.0	6.03051	0.0	0.0	0.0	0.11087	0.03984	0.0	2.53942	4.18196	0.0	6.58793
s__Alistipes_indistinctus	0.0	0.0	0.00217	0.0	0.0	0.0	0.0	0.23173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26672	0.0	0.0	0.0	0.0	0.0	0.0	3.19228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1835	0.0	0.0	0.0	0.02064	0.0	0.05101	0.0	0.0	0.0	0.0	0.57081	0.0	0.0	0.0	0.0	0.0	0.0
s__Holdemanella_biformis	0.19873	0.35232	0.0	0.00326	0.0	0.0	0.12629	0.0	0.0	0.0	0.03294	0.0	0.00852	0.12401	0.0	0.0	0.0	0.0	0.0	0.00642	0.2242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2445	0.0	0.0	0.0	0.0	0.02558	0.0	0.00438	0.0	0.0	0.71611	0.00614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17975	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_83	0.75197	1.40568	0.0238	0.0	0.0	0.0	0.01157	0.98584	0.0	0.0	0.0	0.0	0.01275	0.00534	0.0	0.0	0.0	0.0	0.0	0.0	0.0132	0.0	0.0	0.0	0.0	0.0	0.0	0.66718	0.0	0.0	0.02167	0.0	0.0	0.0	0.05704	0.0	0.0	0.3546	0.0	0.04307	0.0	0.0	0.0	0.0	0.0341	0.0	0.00442	0.07781	1.02316	0.24079	0.21584	0.0	0.0	1.236	0.09352	0.88217	0.01134	0.01215	0.39665	0.03318
s__Ruminococcus_sp_CAG_488	2.77101	6.04063	1.40294	0.0	0.0	0.0	0.09146	0.0	0.0	0.0	0.0	0.0	0.0	0.11328	0.0	0.0	0.0	2.75893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22632	2.87736	0.04271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_AM42_24	0.55817	0.19092	0.6015	0.0	0.0	0.02398	1.07671	0.66671	0.0	0.0	0.0	0.0	0.0	1.33615	0.0	0.03175	0.0	0.07369	0.0	0.0	0.0	0.0	0.9759	0.0	0.0	0.0	0.0	0.0	1.89779	0.02025	6.34547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50676	9.46985	0.0	0.0	0.0	2.42708	0.0	0.0	0.0	0.0	2.1583	0.0	0.0	1.10536	0.0	0.0	3.45132	7.90176	0.0	0.0
s__Eubacterium_sp_OM08_24	0.0	0.0	0.16642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06067	0.0	0.0	0.0	0.02377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_lactaris	0.0	0.0	0.11695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18177	0.0	0.0	0.0	0.0	0.0	0.0
s__Gemella_morbillorum	0.0	0.0	0.06999	0.0	0.0	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Desulfovibrio_piger	0.38468	0.4962	0.06242	0.11144	0.0	0.19634	0.23606	0.0	0.0	0.0	0.08795	0.05284	0.43669	0.16486	0.0	0.34465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37898	0.0	0.0	0.0	0.0	0.0	0.10086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05036	0.0	0.0	1.1927	0.0	0.19402	0.0	0.0
s__Fusobacterium_varium	0.0	0.0	0.02789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Intestinimonas_butyriciproducens	0.13489	0.0	0.02204	0.0	0.0	0.12523	0.13724	0.0	0.0	0.0	0.0	0.0	0.00599	0.13152	0.0	0.25404	0.0	0.0	0.0	0.0	0.0	0.0	0.55327	0.0	0.0	0.0	0.0	0.25517	0.18751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Catenibacterium_mitsuokai	0.22908	0.38542	0.02022	0.0	0.0	0.02513	0.0	0.0	0.0	0.0	0.0271	0.0	0.05451	0.0	0.0	0.05272	0.0	0.15398	0.0	0.0	0.0	0.0	0.23918	0.0	0.0	0.04065	0.0	0.0	0.0	0.12981	0.08881	0.07043	0.01699	0.0	0.0	0.30588	0.0799	0.0	0.06916	0.0	0.0	0.04305	0.0	0.0	0.0	0.21677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92135	0.0	0.0	0.13566	0.13002	0.01373	0.0
s__Roseburia_intestinalis	0.0	0.0	0.01533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25577	0.0	0.0	0.0	0.0	0.0	0.01845	0.0	0.0854	0.19796	0.0	3.3992	0.0	0.0269	0.0	0.2868	0.0	0.1392	0.05585	0.0	0.0	0.0	0.18476	0.47816	0.0	0.0	0.0	1.98425	0.0	0.0	0.078	0.01791	0.0	0.10362
s__Bifidobacterium_kashiwanohense	0.0	0.0	0.00437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Mitsuokella_jalaludinii	0.0	0.0	0.00303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09962	0.43328	0.0	0.0	0.0	0.27138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15256	0.27064	0.0	0.0	0.0	0.0	0.0	0.0	0.20152	0.07949	0.30526	0.05506	0.0	0.0
s__Prevotella_sp_CAG_873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.18833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45984	0.0	0.0	0.0
s__Acidaminococcus_sp_CAG_542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.52673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78763
s__Firmicutes_bacterium_CAG_791	1.79389	3.29779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11299	0.0	0.0	0.0	0.0	1.04148	0.0	0.0	0.0	0.0	0.0	0.0	2.99887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2216	0.0	0.0	0.0
s__Fusobacterium_nucleatum	0.0	0.0	0.0	0.0	0.0	0.0	0.06445	0.0	0.0	0.0	0.0	0.0	0.0	0.04337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0212	0.0	0.0	0.0	0.0	0.0	0.06626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Solobacterium_moorei	0.0	0.0	0.0	0.0	0.0	0.0	0.01662	0.0	0.0	0.0	0.0	0.0	0.0	0.00494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68947	0.0	0.0	0.0	0.0	0.0	0.01109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_CAG_1092	0.23875	0.13047	0.0	0.0	0.0	0.21387	0.00903	0.0	0.0	0.0	0.0	0.0	0.03988	0.01154	0.0	0.55507	0.0	21.96925	0.0	0.0	0.0	0.0	0.41027	0.0	0.0	0.0	0.0	0.0	0.06098	24.2257	0.0	0.0	0.0	0.0	0.0	0.3914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06174	0.0	0.0	0.0	0.0	0.15185	0.0	0.0	0.0	0.0	0.0	0.23157	0.0502	0.0	0.0
s__Acidaminococcus_fermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Fusobacterium_naviforme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Cetobacterium_somerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Barnesiella_intestinihominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0276	0.0	0.0	0.0	0.02612	0.01966	0.0	0.03065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.58181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31879	0.0	0.0	0.0	0.04358	3.02869	0.0	0.0	0.0	0.0	0.0	0.04059	0.0	0.0	0.01433	0.01148	0.28367
s__Butyricimonas_synergistica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05667	0.0
s__Lawsonibacter_asaccharolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_885	2.42117	0.24014	0.0	0.0	0.0	1.20863	3.97263	6.2955	0.0	0.0	0.0	0.0	0.0	4.22922	0.0	2.61595	0.0	0.98378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1897	0.96428	0.0	0.0	9.26992	0.0	0.0	4.25004	0.0	0.0	0.0	0.0	0.0	4.7674	0.0	0.0	0.0	2.77877	0.0	0.0	0.0	0.43939	0.0	0.0	0.0	0.0	0.0	0.0	1.82746	0.0	0.0	0.0
s__Pluralibacter_gergoviae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_faecis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_pontis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_oral_taxon_473	0.0	0.0	0.0	0.0	0.0	0.0	0.0301	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89369	0.0	0.00474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megasphaera_micronuciformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_infantarius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15052	0.0	0.0	0.0
s__Streptococcus_salivarius_CAG_79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_succinatutens	0.33754	0.63305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07313	0.0	0.0	0.0	0.0	0.06182	0.0	0.0	0.0	2.68908	0.0	0.0	0.0	0.0	0.0	0.0	2.34437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49705	0.0	0.0	0.0
s__Comamonas_kerstersii	1.91922	3.38988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00876	0.0	0.0	0.0	0.06448	0.44447	7.55889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16035	0.0	0.0	0.0
s__Lachnospira_pectinoschiza	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04542	1.04583	0.0	0.0	0.39185	0.03337	0.5934	1.85656	0.0	0.0	0.01599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08756	0.0	0.0
s__Ruminococcus_sp_CAG_330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00443	0.09779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49768
s__Turicibacter_sanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0
s__Bifidobacterium_angulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05929	0.0	0.0	0.0	0.24031	0.0	0.15065	0.0	0.0	0.02641	0.0	0.0	0.01902	0.14504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_sp_CAG_462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.91957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Eubacterium_ventriosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62572	0.0	0.0	0.0	0.03577	0.0	0.19317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12962	0.0	0.0	0.0	0.0	0.0	0.0
s__Fusobacterium_mortiferum	0.20731	0.38848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_delbrueckii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0.0	0.0	0.0	0.0	0.04207	0.0	0.0318	0.04064	0.0	0.0	0.0	0.27101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Butyrivibrio_crossotus	4.57095	9.84162	0.0	0.0	0.0	0.14747	0.05631	0.0	0.0	0.0	0.0	0.0	0.0	0.08191	0.0	0.29378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17391	0.0	5.87205	0.0	0.0	0.0	0.0	7.93841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6187	22.8028	0.0	0.0	0.0	0.0	0.0	0.0	1.00703	0.0	0.0
s__Butyrivibrio_sp_CAG_318	0.16562	0.28915	0.0	0.31678	0.0	0.0	0.34052	0.0	0.0	0.0	0.6712	0.30019	0.57521	0.38935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5257	0.0	0.0	0.18264	0.0	1.772	0.0	0.0	0.0	0.0	0.75004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06515	0.0	0.0	0.0	0.0	0.0	0.0	1.44801	0.0	0.0
s__Clostridium_sp_CAG_510	0.94573	1.54857	0.0	0.09273	0.0	0.0	0.73803	0.0	0.0	0.0	0.21401	0.11877	0.63507	0.76343	0.0	0.0	0.0	13.97693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51898	0.0	0.0	1.15555	15.12954	0.1296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.60659	0.0	0.0	16.59821	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_95	0.38381	0.73986	0.0	0.0	0.0	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.08473	0.0	0.0	0.0	0.0	3.72578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.84183	0.06824	0.0	0.0	0.0	0.0	0.0	0.03078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
